Epoch,Train Loss,Val Loss
177,3.8169708251953125,9.059587287902833
178,4.405227502187093,8.8839186668396
179,3.6622998118400574,9.63361291885376
180,3.718411604563395,9.75245189666748
181,4.371259848276774,9.342529106140137
182,3.8399993975957236,9.098339462280274
183,4.451731026172638,8.819561195373534
184,4.233161687850952,9.870720672607423
185,4.641328533490499,8.352682781219482
186,4.1755834221839905,8.99194278717041
187,3.814272662003835,9.057238674163818
188,5.336507459481557,9.178993225097656
189,4.405623197555542,9.267450714111328
190,4.204202850659688,9.276182079315186
191,4.320826590061188,9.094101715087891
192,4.149602989355723,9.688087844848633
193,3.9665786822636924,8.915236949920654
194,4.365220566590627,8.743118476867675
195,4.558257778485616,9.192369842529297
196,3.744661331176758,9.609809875488281
197,4.502217372258504,9.548855400085449
198,3.796345313390096,9.461114311218262
199,3.881702721118927,9.187634086608886
200,4.076987445354462,9.51720209121704
