Epoch,Train Loss,Val Loss
155,5.653562174903022,11.553464889526367
156,5.263991673787435,10.941643238067627
157,4.706057627995809,11.72248363494873
158,5.04414701461792,11.336763620376587
159,4.659539381663005,11.44902229309082
160,4.465427027808295,11.909388303756714
161,4.523147450553046,11.457531929016113
162,4.253533124923706,11.28209900856018
163,4.848907470703125,10.67136526107788
164,4.810895946290758,11.221534252166748
165,4.283488909403483,10.787456512451172
166,4.797531286875407,10.659728527069092
167,4.917460335625543,10.686616659164429
168,4.812582042482164,10.256780862808228
169,4.359800974527995,10.07108449935913
170,4.415727270974053,9.670493364334106
171,4.568419562445746,10.545662879943848
172,4.568442318174574,10.31618618965149
173,4.552088896433513,9.722535133361816
174,5.464552879333496,9.447964906692505
175,4.153736803266737,9.264167308807373
176,4.074501699871487,9.60401725769043
